,id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,12
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,12
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,12
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,12
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,12
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,12
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,12
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,12
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,12
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,12
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,12
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,12
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,12
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,13
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,13
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,13
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,13
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,13
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,13
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,13
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,13
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,13
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,13
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,13
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,13
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,13
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,13
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,13
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,13
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,13
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,13
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,13
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,13
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,13
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,13
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,13
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,13
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,13
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,14
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,14
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,14
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,14
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,14
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,14
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,14
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,14
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,14
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,14
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,14
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,14
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,14
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,14
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,14
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,14
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,14
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,14
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,14
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,14
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,14
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,14
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,14
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,14
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,14
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,15
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,15
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,15
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,15
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,15
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,15
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,15
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,15
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,15
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,15
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,15
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,15
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,15
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,15
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,15
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,15
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,15
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,15
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,15
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,15
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,15
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,15
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,15
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,15
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,15
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,16
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,16
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,16
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,16
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,16
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,16
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,16
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,16
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,16
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,16
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,16
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,16
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,16
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,16
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,16
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,16
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,16
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,16
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,16
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,16
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,16
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,16
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,16
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,16
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,16
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,17
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,17
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,17
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,17
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,17
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,17
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,17
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,17
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,17
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,17
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,17
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,17
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,17
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,17
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,17
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,17
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,17
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,17
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,17
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,17
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,17
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,17
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,17
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,17
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,17
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,18
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,18
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,18
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,18
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,18
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,18
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,18
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,18
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,18
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,18
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,18
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,18
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,18
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,18
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,18
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,18
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,18
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,18
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,18
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,18
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,18
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,18
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,18
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,18
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,18
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,19
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,19
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,19
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,19
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,19
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,19
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,19
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,19
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,19
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,19
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,19
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,19
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,19
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,19
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,19
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,19
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,19
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,19
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,19
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,19
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,19
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,19
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,19
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,19
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,19
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,20
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,20
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,20
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,20
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,20
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,20
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,20
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,20
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,20
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,20
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,20
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,20
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,20
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,20
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,20
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,20
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,20
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,20
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,20
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,20
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,20
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,20
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,20
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,20
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,20
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,22
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,22
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,22
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,22
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,22
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,22
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,22
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,22
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,22
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,22
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,22
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,22
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,22
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,22
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,22
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,22
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,22
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,22
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,22
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,22
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,22
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,22
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,22
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,22
24,371,2367908,1,,9,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,22
0,131,2367669,1,,20,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,24
1,146,2367683,12,,1,,15.0,False,0,False,2023-12-05T20:15:00Z,Gameweek 15,False,2,24
2,151,2367688,2,,1,,16.0,False,0,False,2023-12-09T17:30:00Z,Gameweek 16,False,3,24
3,161,2367699,1,,5,,17.0,False,0,False,2023-12-17T14:00:00Z,Gameweek 17,True,3,24
4,174,2367711,11,,1,,18.0,False,0,False,2023-12-23T17:30:00Z,Gameweek 18,False,4,24
5,181,2367719,1,,19,,19.0,False,0,False,2023-12-28T20:15:00Z,Gameweek 19,True,2,24
6,193,2367730,10,,1,,20.0,False,0,False,2023-12-31T14:00:00Z,Gameweek 20,False,2,24
7,201,2367739,1,,8,,21.0,False,0,False,2024-01-20T12:30:00Z,Gameweek 21,True,2,24
8,215,2367752,16,,1,,22.0,False,0,False,2024-01-30T19:45:00Z,Gameweek 22,False,2,24
9,221,2367759,1,,11,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,4,24
10,239,2367776,19,,1,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,3,24
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,False,2,24
12,251,2367789,1,,15,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,True,4,24
13,269,2367806,17,,1,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,False,2,24
14,271,2367809,1,,4,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,True,3,24
15,281,2367818,1,,7,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,24
16,296,2367833,13,,1,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,5,24
17,301,2367839,1,,12,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,24
18,312,2367849,5,,1,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,3,24
19,321,2367859,1,,2,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,24
20,340,2367877,20,,1,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,24
21,348,2367885,18,,1,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,3,24
22,351,2367888,1,,3,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,2,24
23,365,2367902,14,,1,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,4,24
